stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1874772878","2021-03-09 23:26:26","Democrats Are Rapidly Evolving On The Filibuster","https://www.huffpost.com/entry/filibuster-senate-democrats-biden_n_60480954c5b65bed87d6d373","en","False","politics and government, law and legislation, united states politics and government, elections, legislatures and parliaments","27502","HuffPost","http://www.huffingtonpost.com/#"
"1875343885","2021-03-10 11:28:26","Living With Fire: What California Can Learn From Native Burns","https://www.huffpost.com/entry/california-wildfires-native-burns_n_604692eec5b69197db28fdd4","en","False","fires and firefighters","27502","HuffPost","http://www.huffingtonpost.com/#"
"1875649887","2021-03-10 18:10:46","Senate Confirms Michael Regan As The Nation’s 16th EPA Administrator","https://www.huffpost.com/entry/michael-regan-epa-confirmed_n_603d8406c5b6ff75ac3ec6ec","en","False","politics and government, medicine and health, environment, air pollution","27502","HuffPost","http://www.huffingtonpost.com/#"
"1876635471","2021-03-11 17:42:23","Cory Booker Says The Filibuster ‘Has To Be Reformed’","https://www.huffpost.com/entry/filibuster-senate-cory-booker_n_604a84c0c5b65bed87d939d5","en","False","politics and government, united states politics and government, elections","27502","HuffPost","http://www.huffingtonpost.com/#"
"1878002121","2021-03-13 08:00:06","How Joe Biden Got Such A Big COVID-19 Bill Through The Senate","https://www.huffpost.com/entry/biden-covid-relief-senate-democratic-majority_n_604bfbd3c5b60e0725f7343d","en","False","politics and government, law and legislation, finances, united states politics and government, budgets and budgeting, medicine and health, editorials, health insurance and managed care, wages and salaries","27502","HuffPost","http://www.huffingtonpost.com/#"
"1877995437","2021-03-13 08:00:06","Rep. Jamaal Bowman Sees Climate As The Next Big Education Push After COVID-19 Reopenings","https://www.huffpost.com/entry/jamaal-bowman-green-new-deal-schools_n_604c3494c5b6cf72d09661cb","en","False","education and schools, finances, budgets and budgeting, environment","27502","HuffPost","http://www.huffingtonpost.com/#"
"1878834387","2021-03-14 13:37:51","Democrats Bank On Relief Aid To Win Back Wary Working Class","https://www.huffpost.com/entry/democrats-bank-on-relief-aid-to-win-back-wary-working-class_n_604e4816c5b636ed337b4b89","en","True","politics and government, finances, united states politics and government, elections, labor","27502","HuffPost","http://www.huffingtonpost.com/#"
"1879673377","2021-03-15 14:04:09","Sen. Calls Out Opposition To Haaland: ‘A Woman Of Color Is Being Held To A Different Standard’","https://www.huffpost.com/entry/senator-tina-smith-deb-haaland-confirmation_n_604f8a1ac5b6cf72d098801c","en","False","politics and government, united states politics and government","27502","HuffPost","http://www.huffingtonpost.com/#"
"1879673374","2021-03-15 13:46:30","‘The Virus Is Protecting Me’: Remote Learning Is Keeping Many Sexual Assault Survivors Safe","https://www.huffpost.com/entry/remote-learning-is-keeping-many-sexual-assault-survivors-safe-title-ix_n_604a6d07c5b65bed87d924d9","en","False","education and schools, computers and the internet, medicine and health, colleges and universities, crime and criminals, sex crimes, diseases and conditions, viruses","27502","HuffPost","http://www.huffingtonpost.com/#"
"1879673368","2021-03-15 13:55:23","Joe Biden’s Legislative Agenda Is About To Grind To A Halt","https://www.huffpost.com/entry/joe-biden-congress-agenda_n_604f6a5fc5b60e0725f94125","en","False","politics and government, law and legislation, finances, united states politics and government, medicine and health","27502","HuffPost","http://www.huffingtonpost.com/#"
"1879851054","2021-03-15 18:21:25","Deb Haaland Makes History As First Native American Cabinet Secretary","https://www.huffpost.com/entry/deb-haaland-interior-secretary-confirmed_n_60397cc2c5b617a7e40db174","en","False","politics and government, appointments and executive changes, indians, american","27502","HuffPost","http://www.huffingtonpost.com/#"
"1880801671","2021-03-16 18:49:54","The Most Consequential Policy In The COVID-19 Relief Law Is Still A Big Mystery","https://www.huffpost.com/entry/child-tax-credit-monthly-payments_n_6051149ac5b6264a8fb79dc6","en","False","politics and government, law and legislation, finances, budgets and budgeting, medicine and health, taxation","27502","HuffPost","http://www.huffingtonpost.com/#"
"1881538041","2021-03-17 13:00:09","43 New Groups Join Anti-Filibuster Coalition As Reform Push Accelerates","https://www.huffpost.com/entry/filibuster-reform-coalition_n_605211afc5b6f2f91a2e0bec","en","False","politics and government, law and legislation, finances, budgets and budgeting, editorials","27502","HuffPost","http://www.huffingtonpost.com/#"
"1882114657","2021-03-18 05:45:05","Scientists Say Jet Fuel Made From Food Waste Could Slash Climate Impact","https://www.huffpost.com/entry/jet-fuel-food-waste-aviation-climate-emissions_n_60524fc4c5b6ce1016440330","en","False","oil (petroleum) and gasoline, global warming, environment, air pollution, food, research, chemistry","27502","HuffPost","http://www.huffingtonpost.com/#"
"1882114653","2021-03-18 05:45:05","The ‘Army Of Environmental Super Voters’ Is Growing And Marching On City Hall","https://www.huffpost.com/entry/environmental-voters_n_60523a97c5b6f2f91a2e4d09","en","False","politics and government, united states politics and government, elections, environment","27502","HuffPost","http://www.huffingtonpost.com/#"
"1960432161","2021-02-18 14:03:40","GOP Senators Attack Biden’s Interior Secretary Pick For Wanting To Protect Land, Air | HuffPost","https://www.huffpost.com/entry/gop-senators-attack-deb-haaland-interior-secretary_n_6022c29ec5b6f38d06e77a24?jyb","en","False","politics and government, united states politics and government, appointments and executive changes","27502","HuffPost","http://www.huffingtonpost.com/#"
"2022121491","2021-02-22 03:00:04","'Allen v. Farrow' Directors On Tracking A Hollywood Family's Tragedy","https://www.huffingtonpost.co.uk/entry/allen-v-farrow-woody-allen-mia-farrow-kirby-dick-amy-ziering_n_602fe63fc5b673b19b67f7e1?ri18n=true","en","False","crime and criminals, sex crimes, child abuse and neglect","27502","HuffPost","http://www.huffingtonpost.com/#"
